11.15265392024 1.322637193134 0.4652606156587   -0.002250820152704 -0.001145896736686   -47.56239320913 -1.713778323532   -1.349334413235 0.07867392419675   
11.21548577332 1.321926014233 0.4720362207783   -0.002221288950022 -0.001075198133984   -46.92871649917 -2.241653308253   -1.352478956977 0.08471345047462   
11.27831762639 1.32114464295 0.478885843077   -0.002191180152647 -0.001005678862487   -46.28910453678 -2.761457518233   -1.355267195902 0.0904428328401   
11.34114947946 1.320291122128 0.4857977453045   -0.002160563918684 -0.0009373404907488   -45.6440733683 -3.273087873119   -1.357709713609 0.09586817784091   
11.40398133253 1.319364967028 0.4927598554891   -0.002129499070488 -0.0008701826056578   -44.99412268083 -3.776444061279   -1.359816514256 0.1009965412941   
11.4668131856 1.318364495763 0.4997613222915   -0.002098049529017 -0.0008042054522628   -44.33973504283 -4.27144666414   -1.361597880009 0.1058340197328   
11.52964503867 1.317289237283 0.5067909949198   -0.002066270213173 -0.0007394054620726   -43.68137667968 -4.758016962508   -1.363063623319 0.1103877465756   
11.59247689175 1.316138442452 0.5138386434082   -0.002034215029584 -0.0006757819412143   -43.01949826225 -5.236094916246   -1.364223482041 0.1146640152391   
11.65530874482 1.314910943686 0.5208942227782   -0.002001939235993 -0.0006133289831994   -42.35453395706 -5.705624284165   -1.365087253397 0.118669719712   
11.71814059789 1.313607300651 0.5279480874344   -0.001969485329206 -0.0005520437257191   -41.68690345623 -6.1665613282   -1.365664028399 0.1224114428805   
11.78097245096 1.312225836787 0.5349910368984   -0.001936907235933 -0.0004919202538487   -41.0170109323 -6.618869858958   -1.365963457441 0.1258958830736   
11.84380430403 1.310767450039 0.5420144328888   -0.001904242557021 -0.0004329517526028   -40.34524585909 -7.062523890814   -1.365994296275 0.129129548902   
11.90663615711 1.309231398107 0.5490094764757   -0.001871535814265 -0.0003751332954423   -39.67198382745 -7.497501973717   -1.365765603145 0.1321192972739   
